Date,AQI
2021-04-05,123.5909091
2021-04-06,126.2608696
2021-04-07,108.6666667
2021-04-08,126.0833333
2021-04-09,107.875
2021-04-10,115.4782609
2021-04-11,91.69565217
2021-04-12,68.0
2021-04-13,65.72727273
2021-04-14,56.875
2021-04-15,41.70833333
2021-04-16,57.29166667
2021-04-17,64.79166667
2021-04-18,73.08333333
2021-04-19,75.65217391
2021-04-20,68.7826087
2021-04-21,98.70833333
2021-04-22,104.2727273
2021-04-23,77.39130435
2021-04-24,44.0
2021-04-26,93.45454545
2021-04-27,98.08333333
2021-04-28,100.7391304
2021-04-29,90.70833333
2021-04-30,77.75
2021-05-01,95.83333333
2021-05-02,55.16666667
2021-05-03,41.95833333
2021-05-04,54.30434783
2021-05-05,62.29166667
2021-05-06,53.29166667
2021-05-07,44.17391304
2021-05-08,43.75
2021-05-09,44.57894737
2021-05-10,39.53846154
2021-05-11,37.3
2021-05-12,45.64285714
2021-05-13,39.77272727
2021-05-14,34.91666667
2021-05-15,33.17391304
2021-05-16,34.875
2021-05-17,33.0
2021-05-18,28.875
2021-05-19,29.8
2021-05-20,37.66666667
2021-05-21,26.52173913
2021-05-22,32.18181818
2021-05-23,33.39130435
2021-05-24,46.7826087
2021-05-25,38.125
2021-05-26,40.04347826
2021-05-27,46.83333333
2021-05-28,48.625
2021-05-29,32.05263158
2021-05-30,31.56521739
2021-05-31,30.91304348
2021-06-01,30.82608696
2021-06-02,36.45833333
2021-06-03,45.875
2021-06-04,29.875
2021-06-05,29.0
2021-06-06,35.70833333
2021-06-07,38.54166667
2021-06-08,47.69565217
2021-06-09,36.625
2021-06-10,36.05555556
2021-06-11,33.83333333
2021-06-12,30.39130435
2021-06-13,32.20833333
2021-06-14,31.44444444
2021-06-15,41.82608696
2021-06-16,52.75
2021-06-17,65.5
2021-06-18,76.95833333
2021-06-19,67.04347826
2021-06-20,65.31818182
2021-06-21,61.20833333
2021-06-22,94.54166667
2021-06-23,81.59090909
2021-06-24,74.36842105
2021-07-01,95.0
2021-07-02,58.29411765
2021-07-03,61.0
2021-07-04,59.66666667
2021-07-05,53.16666667
2021-07-06,66.54545455
2021-07-07,74.625
2021-07-08,53.58333333
2021-07-09,52.79166667
2021-07-10,35.25
2021-07-11,66.04347826
2021-07-12,65.04166667
2021-07-13,38.41666667
2021-07-14,31.79166667
2021-07-15,30.66666667
2021-07-16,33.70833333
2021-07-17,34.875
2021-07-18,29.83333333
2021-07-19,33.60869565
2021-07-20,36.16666667
2021-07-21,32.45833333
2021-07-22,31.83333333
2021-07-23,30.84210526
2021-07-24,33.33333333
2021-07-25,28.26086957
2021-07-26,31.41666667
2021-07-27,39.5
2021-07-28,34.04166667
2021-07-29,44.91666667
2021-07-30,42.30434783
2021-07-31,39.22727273
2021-08-01,38.95833333
2021-08-02,42.0
2021-08-03,39.70833333
2021-08-04,37.73913043
2021-08-05,42.31818182
2021-08-06,40.60869565
2021-08-07,39.79166667
2021-08-08,42.04347826
2021-08-09,38.45833333
2021-08-10,49.95833333
2021-08-11,58.04347826
2021-08-12,46.29166667
2021-08-13,51.7826087
2021-08-14,49.7826087
2021-08-15,49.5
2021-08-16,49.22727273
2021-08-17,50.16666667
2021-08-18,43.125
2021-08-19,39.95833333
2021-08-20,47.75
2021-08-21,53.47619048
2021-08-22,56.04166667
2021-08-23,54.84615385
2021-08-24,49.45833333
2021-08-25,44.625
2021-08-26,44.47826087
2021-08-27,45.95454545
2021-08-28,35.73913043
2021-08-29,37.25
2021-08-30,51.13043478
2021-08-31,53.52173913
2021-09-01,47.47826087
2021-09-02,48.70833333
2021-09-03,42.56521739
2021-09-04,49.125
2021-09-05,38.65217391
2021-09-06,45.26086957
2021-09-07,41.45833333
2021-09-08,41.95833333
2021-09-09,43.82608696
2021-09-10,49.45833333
2021-09-11,37.04166667
2021-09-12,33.83333333
2021-09-13,33.82608696
2021-09-14,35.41666667
2021-09-15,38.58333333
2021-09-16,46.125
2021-09-17,57.0
2021-09-18,60.04166667
2021-09-19,83.65217391
2021-09-20,66.7826087
2021-09-21,45.45833333
2021-09-22,34.95652174
2021-09-23,45.375
2021-09-24,88.04347826
2021-09-25,43.25
2021-09-26,42.54166667
2021-09-27,30.54166667
2021-09-28,32.41666667
2021-09-29,36.20833333
2021-09-30,63.83333333
2021-10-01,76.43478261
2021-10-02,79.22727273
2021-10-03,53.85
2021-10-04,77.15789474
2021-10-05,59.375
2021-10-06,72.6
2021-10-07,42.83333333
2021-10-08,57.47826087
2021-10-09,54.91666667
2021-10-10,38.91304348
2021-10-11,45.79166667
2021-10-12,39.66666667
2021-10-13,41.08333333
2021-10-14,56.45833333
2021-10-15,78.40909091
2021-10-16,74.79166667
2021-10-17,49.95833333
2021-10-18,54.91666667
2021-10-19,83.375
2021-10-20,106.1666667
2021-10-21,77.58333333
2021-10-22,69.68181818
2021-10-23,56.7826087
2021-10-24,60.08333333
2021-10-25,51.54545455
2021-10-26,112.375
2021-10-27,118.4583333
2021-10-28,136.1666667
2021-10-29,117.1304348
2021-10-30,51.95833333
2021-10-31,51.83333333
2021-11-01,50.04347826
2021-11-02,64.2
2021-11-03,70.25
2021-11-04,73.66666667
2021-11-05,103.0416667
2021-11-06,90.52173913
2021-11-07,86.08333333
2021-11-08,167.7083333
2021-11-09,160.0833333
2021-11-10,139.6666667
2021-11-11,98.83333333
2021-11-12,64.95833333
2021-11-13,68.58333333
2021-11-14,74.20833333
2021-11-15,79.72727273
2021-11-16,60.95652174
2021-11-17,53.0
2021-11-18,71.9
2021-11-19,79.63636364
2021-11-20,84.26086957
2021-11-21,119.0833333
2021-11-22,149.0
2021-11-23,98.25
2021-11-24,102.4090909
2021-11-25,85.47826087
2021-11-26,94.30434783
2021-11-27,101.2916667
2021-11-28,71.95833333
2021-11-29,55.75
2021-11-30,51.29166667
2021-12-01,62.61904762
2021-12-02,113.7272727
2021-12-03,100.8695652
2021-12-04,109.5
2021-12-05,82.16666667
2021-12-06,153.1363636
2021-12-07,135.7083333
2021-12-08,79.26315789
2021-12-09,67.7826087
2021-12-10,63.08333333
2021-12-11,57.52173913
2021-12-12,47.9
2021-12-13,53.35
2021-12-14,68.16666667
2021-12-15,107.6315789
2021-12-16,144.0
2021-12-17,167.4090909
2021-12-18,208.6086957
2021-12-19,141.4583333
2021-12-20,117.1666667
2021-12-21,169.7826087
2021-12-22,137.0
2021-12-23,169.7826087
2021-12-24,160.6521739
2021-12-25,102.35
2021-12-26,92.30434783
2021-12-27,101.4583333
2021-12-28,78.29166667
2021-12-29,67.875
2021-12-30,61.0
2021-12-31,69.72727273
2022-01-01,44.29166667
2022-01-02,36.9
2022-01-03,60.33333333
2022-01-04,80.5
2022-01-05,99.95833333
2022-01-06,81.0
2022-01-07,74.25
2022-01-08,63.65217391
2022-01-09,61.0
2022-01-10,71.0
2022-01-11,58.09090909
2022-01-12,72.75
2022-01-13,67.69565217
2022-01-14,84.69565217
2022-01-15,67.125
2022-01-16,46.5
2022-01-17,47.61904762
2022-01-18,60.125
2022-01-19,79.45833333
2022-01-20,129.3333333
2022-01-21,105.9166667
2022-01-22,117.625
2022-01-23,89.375
2022-01-24,78.29166667
2022-01-25,127.5
2022-01-26,87.66666667
2022-01-27,70.95238095
2022-01-28,98.20833333
2022-01-29,109.0
2022-01-30,103.875
2022-01-31,120.7272727
2022-02-01,128.875
2022-02-02,120.2916667
2022-02-03,126.1666667
2022-02-04,94.33333333
2022-02-05,117.2916667
2022-02-06,109.375
2022-02-07,100.9285714
2022-02-08,95.875
2022-02-09,96.79166667
2022-02-10,73.4
2022-02-11,82.5
2022-02-12,72.91666667
2022-02-13,85.20833333
2022-02-14,81.0
2022-02-15,103.0416667
2022-02-16,96.79166667
2022-02-17,107.5
2022-02-18,80.625
2022-02-19,77.20833333
2022-02-20,117.125
2022-02-21,114.7619048
2022-02-22,125.7916667
2022-02-23,72.875
2022-02-24,58.0
2022-02-25,86.83333333
2022-02-26,93.25
2022-02-27,77.75
2022-02-28,67.94444444
2022-03-01,69.95238095
2022-03-02,71.33333333
2022-03-03,89.125
2022-03-04,91.95833333
2022-03-05,79.66666667
2022-03-06,75.33333333
2022-03-07,67.04166667
2022-03-08,80.79166667
2022-03-09,93.94117647
2022-03-10,96.0
2022-03-11,101.5882353
2022-03-12,99.66666667
2022-03-13,117.4583333
2022-03-14,114.952381
2022-03-15,137.8
2022-03-16,119.1666667
2022-03-17,154.75
2022-03-18,115.5
2022-03-19,96.82608696
2022-03-20,80.29166667
2022-03-21,74.56521739
2022-03-22,83.625
2022-03-23,103.5833333
2022-03-24,107.7083333
2022-03-25,88.91666667
2022-03-26,93.91666667
2022-03-27,97.45833333
2022-03-28,89.54545455
2022-03-29,86.58333333
2022-03-30,98.27272727
2022-03-31,91.91666667
2022-04-01,84.06666667
2022-04-02,147.6666667
2022-04-03,81.95833333
2022-04-04,119.9166667
2022-04-05,103.5833333
2022-04-06,118.7083333
2022-04-07,98.65217391
2022-04-08,101.5
2022-04-09,85.47619048
2022-04-10,77.70588235
2022-04-11,85.27777778
2022-04-12,73.91666667
2022-04-13,62.29411765
2022-04-14,52.90909091
2022-04-24,84.5
2022-04-25,89.125
2022-04-26,94.95238095
2022-04-27,96.55555556
2022-04-28,104.7692308
2022-04-29,101.4090909
2022-04-30,80.66666667
2022-05-01,46.2
2022-05-02,62.5
2022-05-03,74.07142857
2022-05-04,63.20833333
2022-05-05,55.875
2022-05-06,83.11111111
2022-05-07,67.0
2022-05-08,68.08333333
2022-05-09,67.91666667
2022-05-10,64.125
2022-05-11,54.0
2022-05-12,37.16666667
2022-05-13,41.29166667
2022-05-14,88.86956522
2022-05-31,60.33333333
2022-06-01,50.75
2022-06-02,51.08333333
2022-06-03,65.29166667
2022-06-04,57.41666667
2022-06-05,38.0
2022-06-06,48.85714286
2022-06-07,36.61111111
2022-06-08,42.27272727
2022-06-09,32.54166667
2022-06-10,35.375
2022-06-11,34.54166667
2022-06-12,32.58333333
2022-06-13,32.33333333
2022-06-14,32.95454545
2022-06-15,35.41666667
2022-06-16,54.61538462
2022-06-17,43.64705882
2022-06-18,39.70833333
2022-06-19,31.07692308
2022-06-20,39.25
2022-06-21,36.30434783
2022-06-22,36.0952381
2022-06-23,35.91666667
2022-06-24,32.58333333
2022-06-25,39.83333333
2022-06-26,53.0
2022-06-27,50.33333333
2022-06-28,49.79166667
2022-06-29,36.83333333
2022-06-30,31.91666667
2022-07-01,39.625
2022-07-02,52.58333333
2022-07-03,46.20833333
2022-07-04,33.33333333
2022-07-05,31.95833333
2022-07-06,37.66666667
2022-07-07,35.91666667
2022-07-08,38.0
2022-07-09,36.375
2022-07-10,29.625
2022-07-11,31.5
2022-07-12,42.91304348
2022-07-13,33.89473684
2022-07-14,30.54545455
2022-07-15,34.94444444
2022-07-16,33.86956522
2022-07-17,26.92857143
2022-07-18,33.33333333
2022-07-19,45.08333333
2022-07-20,56.75
2022-07-21,34.0
2022-07-22,57.42857143
2022-07-23,43.08333333
2022-07-24,41.16666667
2022-07-25,43.83333333
2022-07-26,49.95833333
2022-07-27,57.875
2022-07-28,61.58333333
2022-07-29,79.0
2022-07-30,43.08333333
2022-07-31,30.57142857
2022-08-01,66.2
2022-08-02,47.91666667
2022-08-03,51.79166667
2022-08-04,52.47058824
2022-08-05,19.07692308
2022-08-06,32.53846154
2022-08-07,30.04166667
2022-08-08,33.83333333
2022-08-09,30.78571429
2022-08-10,37.46153846
2022-08-11,36.7826087
2022-08-12,38.11764706
2022-08-13,36.13043478
2022-08-14,32.47058824
2022-08-16,75.23076923
2022-08-17,64.41666667
2022-08-18,40.75
2022-08-20,56.66666667
2022-08-21,34.04545455
2022-08-22,35.73913043
2022-08-23,31.78947368
2022-08-24,28.8
2022-08-25,38.05555556
2022-08-26,58.79166667
2022-08-27,45.75
2022-08-30,76.63636364
2022-08-31,69.20833333
2022-09-01,53.16666667
2022-09-02,58.20833333
2022-09-03,58.45833333
2022-09-04,46.69565217
2022-09-05,44.5
2022-09-11,36.69230769
2022-09-12,37.08333333
2022-09-13,46.91666667
2022-09-14,50.83333333
2022-09-15,51.25
2022-09-16,50.91304348
2022-09-17,60.33333333
2022-09-18,60.0
2022-09-19,55.45833333
2022-09-20,62.66666667
2022-09-21,64.09090909
2022-09-22,61.59090909
2022-09-23,55.66666667
2022-09-24,41.95833333
2022-09-25,54.20833333
2022-09-26,59.25
2022-09-27,50.66666667
2022-09-28,47.41666667
2022-09-29,44.41666667
2022-09-30,37.875
2022-10-01,33.5
2022-10-02,51.54166667
2022-10-03,71.28571429
2022-10-04,80.04166667
2022-10-05,65.625
2022-10-06,47.79166667
2022-10-07,46.25
2022-10-08,56.875
2022-10-09,56.58333333
2022-10-10,39.04166667
2022-10-11,43.875
2022-10-12,43.25
2022-10-13,49.08333333
2022-10-14,53.66666667
2022-10-15,36.375
2022-10-16,37.29166667
2022-10-17,46.21428571
2022-10-18,45.91666667
2022-10-19,52.66666667
2022-10-20,47.29166667
2022-10-21,59.0
2022-10-22,87.875
2022-10-23,93.45833333
2022-10-24,134.0833333
2022-10-25,164.5
2022-10-26,232.375
2022-10-27,100.2916667
2022-10-28,88.95833333
2022-10-29,71.79166667
2022-10-30,67.625
2022-10-31,105.6
2022-11-01,88.25
2022-11-02,46.79166667
2022-11-03,56.47368421
2022-11-04,43.52173913
2022-11-05,52.875
2022-11-06,95.84615385
2022-11-07,107.7391304
2022-11-08,96.91666667
2022-11-09,103.6521739
2022-11-10,98.08333333
2022-11-11,116.9166667
2022-11-12,63.83333333
2022-11-13,31.625
2022-11-14,42.70833333
2022-11-15,81.91666667
2022-11-16,112.9166667
2022-11-17,135.9166667
2022-11-18,102.625
2022-11-19,108.2083333
2022-11-20,115.8333333
2022-11-21,128.3333333
2022-11-22,62.45833333
2022-11-23,51.0
2022-11-24,43.41666667
2022-11-25,76.58333333
2022-11-26,77.375
2022-11-27,82.66666667
2022-11-28,125.4583333
2022-11-29,176.0416667
2022-11-30,136.625
2022-12-01,111.2916667
2022-12-02,85.63636364
2022-12-03,55.45454545
2022-12-04,54.20833333
2022-12-05,100.7916667
2022-12-06,154.5416667
2022-12-07,147.7916667
2022-12-08,127.1666667
2022-12-09,112.8333333
2022-12-10,35.33333333
2022-12-11,29.54166667
2022-12-12,39.54166667
2022-12-13,43.65217391
2022-12-14,41.70833333
2022-12-15,62.20833333
2022-12-16,81.0
2022-12-17,101.8636364
2022-12-18,140.1666667
2022-12-19,119.3333333
2022-12-20,90.95652174
2022-12-21,81.79166667
2022-12-22,84.25
2022-12-23,104.625
2022-12-24,106.0833333
2022-12-25,61.83333333
2022-12-26,38.60869565
2022-12-27,40.83333333
2022-12-28,46.29166667
2022-12-29,55.25
2022-12-30,65.41666667
2022-12-31,80.53333333
2023-01-01,82.75
2023-01-02,88.95833333
2023-01-03,83.29166667
2023-01-04,96.125
2023-01-05,89.0
2023-01-06,102.8333333
2023-01-07,108.4166667
2023-01-08,148.7083333
2023-01-09,110.0
2023-01-10,104.5238095
2023-01-11,94.375
2023-01-12,102.7083333
2023-01-13,98.95833333
2023-01-14,98.78947368
2023-01-15,93.95833333
2023-01-16,84.91666667
2023-01-17,92.16666667
2023-01-18,78.95833333
2023-01-19,91.58333333
2023-01-20,94.95833333
2023-01-21,95.0
2023-01-22,95.16666667
2023-01-23,89.625
2023-01-24,74.29166667
2023-01-25,81.91666667
2023-01-26,116.75
2023-01-27,114.5
2023-01-28,87.04166667
2023-01-29,104.8333333
2023-01-30,87.83333333
2023-01-31,81.58333333
2023-02-01,107.75
2023-02-02,113.9166667
2023-02-03,101.25
2023-02-04,93.58333333
2023-02-05,116.0
2023-02-06,101.5416667
2023-02-07,116.125
2023-02-08,122.0833333
2023-02-09,122.4166667
2023-02-10,111.6666667
2023-02-11,115.7916667
2023-02-12,106.4166667
2023-02-13,113.5833333
2023-02-14,108.125
2023-02-15,108.5833333
2023-02-16,109.625
2023-02-17,265.9583333
2023-02-18,500.0
2023-02-19,500.0
2023-02-20,281.75
2023-02-21,103.1666667
2023-02-22,107.4166667
2023-02-23,126.1666667
2023-02-24,83.04166667
2023-02-25,93.75
2023-02-26,118.7083333
2023-02-27,87.83333333
2023-02-28,99.58333333
2023-03-01,94.16666667
2023-03-02,97.66666667
2023-03-03,112.875
2023-03-04,107.5
2023-03-05,113.3333333
2023-03-06,96.08333333
2023-03-07,92.83333333
2023-03-08,92.39130435
2023-03-09,92.16666667
2023-03-10,95.875
2023-03-11,108.2083333
2023-03-12,92.25
2023-03-13,112.8333333
2023-03-14,108.2083333
2023-03-15,117.6666667
2023-03-16,115.75
2023-03-17,75.36363636
2023-03-18,64.125
2023-03-19,57.375
2023-03-20,52.45833333
2023-03-21,76.625
2023-03-22,99.20833333
2023-03-23,79.08333333
2023-03-24,68.04761905
2023-03-25,79.25
2023-03-26,80.54166667
2023-03-27,49.0
2023-03-29,80.64285714
2023-03-30,67.33333333
2023-03-31,76.0
2023-04-01,88.29166667
2023-04-02,77.75
2023-04-03,111.8
2023-04-04,44.79166667
2023-04-05,86.58333333
2023-04-06,76.75
2023-04-07,88.125
2023-04-08,84.75
2023-04-09,78.79166667
2023-04-10,75.25
2023-04-11,80.625
2023-04-12,101.9583333
2023-04-13,110.5454545
2023-04-14,140.1176471
2023-04-15,134.4583333
2023-04-16,164.9583333
2023-04-17,136.0
2023-04-18,156.8636364
2023-04-19,118.2
2023-04-20,99.7826087
2023-04-21,104.75
2023-04-22,102.9565217
2023-04-23,99.625
2023-04-24,100.4583333
2023-04-25,56.54166667
2023-04-26,78.33333333
2023-04-27,112.875
2023-04-28,106.375
2023-04-29,98.0
2023-04-30,71.95833333
2023-05-01,47.58333333
2023-05-02,61.25
2023-05-03,61.70833333
2023-05-04,55.70833333
2023-05-05,43.45833333
2023-05-06,47.875
2023-05-07,44.29166667
2023-05-08,57.79166667
2023-05-09,56.5
2023-05-10,63.6
2023-05-11,69.66666667
2023-05-12,48.0
2023-05-13,51.25
2023-05-14,58.66666667
2023-05-15,69.7826087
2023-05-16,74.16666667
2023-05-17,96.38461538
2023-05-23,88.16666667
2023-05-24,34.28571429
2023-05-25,42.21428571
2023-05-26,44.27272727
2023-05-27,60.08333333
2023-05-28,62.8
2023-05-29,129.8571429
2023-05-30,64.75
2023-05-31,49.5
2023-06-01,43.625
2023-06-02,67.47826087
2023-06-03,94.04545455
2023-06-04,75.29166667
2023-06-05,63.5
2023-06-06,59.25
2023-06-07,48.33333333
2023-06-08,31.875
2023-06-09,31.54166667
2023-06-10,31.04166667
2023-06-11,39.45833333
2023-06-12,36.625
2023-06-13,36.08695652
2023-06-14,42.56521739
2023-06-15,54.83333333
2023-06-16,52.95833333
2023-06-17,57.58333333
2023-06-18,62.29166667
2023-06-19,52.0
2023-06-20,25.1
2023-06-22,63.125
2023-06-23,36.25
2023-06-24,54.33333333
2023-06-25,35.45833333
2023-06-26,45.0
2023-06-27,33.625
2023-06-28,24.70833333
2023-06-29,25.08333333
2023-06-30,38.63636364
2023-07-01,44.25
2023-07-02,44.25
2023-07-03,27.75
2023-07-04,20.75
2023-07-05,26.54166667
2023-07-06,23.16666667
2023-07-07,26.29166667
2023-07-08,23.54166667
2023-07-09,30.125
2023-07-10,40.375
2023-07-11,40.16666667
2023-07-12,41.91666667
2023-07-13,32.08333333
2023-07-14,29.125
2023-07-15,36.41666667
2023-07-16,37.04166667
2023-07-17,51.79166667
2023-07-18,46.16666667
2023-07-19,47.29166667
2023-07-20,62.25
2023-07-21,57.82608696
2023-07-22,35.25
2023-07-23,18.91666667
2023-07-31,64.83333333
2023-08-01,108.2916667
2023-08-02,98.95833333
2023-08-03,96.25
2023-08-04,42.45833333
2023-08-05,46.125
2023-08-06,50.5
2023-08-07,51.29166667
2023-08-08,40.41666667
2023-08-09,69.25
2023-08-10,84.29166667
2023-08-11,115.375
2023-08-12,78.95833333
2023-08-13,68.66666667
2023-08-14,51.75
2023-08-15,79.375
2023-08-16,96.04166667
2023-08-17,78.70833333
2023-08-18,54.5
2023-08-19,72.58333333
2023-08-20,87.25
2023-08-21,115.2083333
2023-08-22,111.6666667
2023-08-23,74.33333333
2023-08-24,72.0
2023-08-25,59.75
2023-08-26,64.625
2023-08-27,51.0
2023-08-28,54.75
2023-08-29,70.125
2023-08-30,81.08333333
2023-08-31,92.33333333
2023-09-01,86.10526316
2023-09-02,41.18181818
2023-09-03,50.125
2023-09-04,76.45833333
2023-09-05,40.04166667
2023-09-06,22.0
2023-09-07,195.3333333
2023-09-08,25.70833333
2023-09-09,30.29166667
2023-09-10,36.16666667
2023-09-11,34.91666667
2023-09-12,44.04166667
2023-09-13,31.08333333
2023-09-14,25.66666667
2023-09-15,24.625
2023-09-16,22.20833333
2023-09-17,24.625
2023-09-18,34.7
2023-09-19,36.83333333
2023-09-20,42.41666667
2023-09-21,45.54166667
2023-09-22,34.53846154
2023-09-26,25.0
2023-09-27,46.375
2023-09-28,26.83333333
2023-09-29,26.20833333
2023-09-30,24.5
2023-10-01,31.33333333
2023-10-02,87.29166667
2023-10-03,103.9583333
2023-10-04,108.8333333
2023-10-05,121.9166667
2023-10-06,122.875
2023-10-07,152.125
2023-10-08,106.5416667
2023-10-09,79.625
2023-10-10,81.75
2023-10-11,79.91666667
2023-10-12,126.3333333
2023-10-13,148.8333333
2023-10-14,148.2083333
2023-10-15,87.75
2023-10-16,87.75
2023-10-17,178.8333333
2023-10-18,162.1666667
2023-10-19,183.375
2023-10-20,192.7916667
2023-10-21,159.5
2023-10-22,86.79166667
2023-10-23,85.125
2023-10-24,77.0
2023-10-25,94.29166667
2023-10-26,111.75
2023-10-27,65.33333333
2023-10-28,54.5
2023-10-29,42.125
2023-10-30,41.04166667
2023-10-31,124.875
2023-11-01,100.0833333
2023-11-02,86.56521739
2023-11-03,47.45833333
2023-11-04,49.79166667
2023-11-05,37.25
2023-11-06,60.66666667
2023-11-07,52.73913043
2023-11-08,49.13043478
2023-11-09,76.375
2023-11-10,102.7916667
2023-11-11,123.625
2023-11-12,180.875
2023-11-13,247.5833333
2023-11-14,247.0
2023-11-15,206.625
2023-11-16,127.0
2023-11-17,144.5416667
2023-11-18,86.29166667
2023-11-19,66.91666667
2023-11-20,77.75
2023-11-21,79.66666667
2023-11-22,62.29166667
2023-11-23,52.79166667
2023-11-24,61.875
2023-11-25,58.04166667
2023-11-26,80.70833333
2023-11-27,51.70833333
2023-11-28,59.75
2023-11-29,59.0
2023-11-30,41.16666667
2023-12-01,77.0
2023-12-02,86.75
2023-12-03,48.04166667
2023-12-04,67.71428571
2023-12-05,70.625
2023-12-06,112.9166667
2023-12-07,109.5833333
2023-12-08,99.45833333
2023-12-09,92.33333333
2023-12-10,89.125
2023-12-11,81.875
2023-12-12,109.2083333
2023-12-13,114.9565217
2023-12-14,112.6666667
2023-12-15,120.4782609
2023-12-16,79.75
2023-12-17,87.83333333
2023-12-18,97.16666667
2023-12-19,175.4545455
2023-12-20,173.9583333
2023-12-21,139.625
2023-12-22,151.6666667
2023-12-23,230.9166667
2023-12-24,173.9166667
2023-12-25,95.54166667
2023-12-26,100.375
2023-12-27,87.75
2023-12-28,106.125
2023-12-29,86.125
2023-12-30,80.45833333
2023-12-31,99.625
